## L1Farm (2025)
# Subset AR-L1 Caucasian (HC)

## L1Farm site:
# https://github.com/ferrasa/l1farm/

## Reference:
# A comprehensive identification and annotation of mobile LINE-1 retrotransposons across human reference and personal genomes. (Unpublished)

## Genome Assembly:
# Diploid genome sequence of Dr J. Craig Venter - HuRef+HuRefPrime including unplaced scaffolds shorter than 3 Kbp (GCA_000252825.1).

## Columns description:
# (01)	Chromosome name. 
# (02)	Starting position of the feature in the chromosome.
# (03)	Ending position of the feature in the chromosome.
# (04)	Name of the L1 subfamily.
# (05)	Name of the L1 subfamily region.
# (06)	Strand.
# (07)	Number of mismatches (in bp).
# (08)	Number of deletions (in bp).
# (09)	Number of insertions (in bp).
# (10)	Locus length (in bp).
# (11)	Sequence identity (0.70 - 1.00) or (0.99 - 1.00).
# (12)	Sequence similarity (0.90 - 1.00).

CM000462.1	84325146	84326053	L1HS	5UTR	+	7	1	0	907	0.992274	0.998896
CM000471.1	5222430	5223337	L1HS	5UTR	+	7	1	0	907	0.992274	0.998896
CM000475.1	51182676	51183582	L1HS	5UTR	+	6	1	1	906	0.993377	1
CM000492.1	170707982	170708888	L1HS	5UTR	+	6	1	1	906	0.993377	1
CM000463.1	170708150	170709056	L1HS	5UTR	+	6	1	1	906	0.993377	1
CM000495.1	81008857	81009763	L1HS	5UTR	+	6	1	1	906	0.993377	1
CM000504.1	51182456	51183362	L1HS	5UTR	+	6	1	1	906	0.993377	1
CM000466.1	150587295	150588205	L1HS	5UTR	-	6	4	0	910	0.993377	0.995585
CM000477.1	69422902	69423806	L1HS	5UTR	+	7	0	2	904	0.992274	0.997792
CM000506.1	69423736	69424640	L1HS	5UTR	+	7	0	2	904	0.992274	0.997792
CM000496.1	67918784	67919690	L1HS	5UTR	+	9	0	0	906	0.990066	1
CM000467.1	67918676	67919582	L1HS	5UTR	+	9	0	0	906	0.990066	1
CM000476.1	28544463	28545368	L1HS	5UTR	-	6	1	2	905	0.993377	0.998896
CM000505.1	28544736	28545641	L1HS	5UTR	-	6	1	2	905	0.993377	0.998896
CM000465.1	16298103	16299008	L1HS	5UTR	+	6	1	2	905	0.993377	0.998896
CM000470.1	66557728	66558633	L1HS	5UTR	-	6	1	2	905	0.993377	0.998896
CM000497.1	59291871	59292778	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000492.1	136609736	136610643	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000468.1	59291619	59292526	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000497.1	7353721	7354628	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000502.1	41535671	41536578	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000495.1	13387800	13388707	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000504.1	41690446	41691353	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000463.1	36078590	36079497	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000512.1	12024107	12025014	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000466.1	13388223	13389130	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000463.1	189623130	189624037	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000468.1	30361138	30362045	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000484.1	47258732	47259639	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000510.1	11563868	11564775	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000495.1	15883734	15884641	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000492.1	189623410	189624317	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000473.1	41535492	41536399	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000491.1	167434335	167435242	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000493.1	100652205	100653112	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000491.1	85259766	85260673	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000477.1	54495266	54496173	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000463.1	224869656	224870563	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000506.1	54495962	54496869	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000479.1	32259118	32260025	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000465.1	95255995	95256902	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000502.1	3469211	3470118	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000492.1	36078381	36079288	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000504.1	11276542	11277449	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000483.1	12023856	12024763	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000468.1	105971048	105971955	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000463.1	16554952	16555859	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000466.1	15884147	15885054	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000492.1	224869868	224870775	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000468.1	7353391	7354298	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000481.1	11564155	11565062	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000513.1	47258714	47259621	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000497.1	30361600	30362507	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000463.1	136609699	136610606	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
CM000475.1	41690338	41691245	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000462.1	167435292	167436199	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000464.1	100651955	100652862	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000466.1	81008546	81009452	L1HS	5UTR	+	7	1	1	906	0.992274	1
ABBA01095736.1	798	1694	L1HS	5UTR	+	4	0	10	896	0.995585	0.988962
ABSL01163750.1	798	1694	L1HS	5UTR	+	4	0	10	896	0.995585	0.988962
CM000504.1	43755270	43756175	L1HS	5UTR	-	5	2	3	905	0.994481	0.998896
CM000475.1	43755396	43756301	L1HS	5UTR	-	5	2	3	905	0.994481	0.998896
CM000493.1	130050619	130051524	L1HS	5UTR	-	7	1	2	905	0.992274	0.998896
CM000467.1	155437085	155437990	L1HS	5UTR	-	7	1	2	905	0.992274	0.998896
CM000462.1	207644352	207645257	L1HS	5UTR	-	7	1	2	905	0.992274	0.998896
CM000491.1	207643374	207644279	L1HS	5UTR	-	7	1	2	905	0.992274	0.998896
CM000496.1	155437297	155438202	L1HS	5UTR	-	7	1	2	905	0.992274	0.998896
CM000494.1	22960927	22961836	L1HS	5UTR	+	7	3	0	909	0.992274	0.996689
CM000494.1	16298262	16299167	L1HS	5UTR	+	7	1	2	905	0.992274	0.998896
CM000462.1	137464428	137465333	L1HS	5UTR	-	7	1	2	905	0.992274	0.998896
CM000491.1	137463571	137464476	L1HS	5UTR	-	7	1	2	905	0.992274	0.998896
CM000464.1	130050161	130051066	L1HS	5UTR	-	7	1	2	905	0.992274	0.998896
CM000492.1	10991786	10992693	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000473.1	48994371	48995278	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000505.1	60388626	60389533	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000462.1	85260502	85261409	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000465.1	58718717	58719624	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000495.1	146863489	146864396	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000476.1	60388541	60389448	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000467.1	91800444	91801351	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000494.1	26720613	26721520	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000494.1	95256666	95257573	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000496.1	91800182	91801089	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000492.1	16554944	16555851	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000495.1	100030934	100031841	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000470.1	85811890	85812797	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000494.1	58719002	58719909	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000471.1	80961346	80962253	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
CM000497.1	105971631	105972538	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
CM000502.1	48994622	48995529	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000466.1	70143179	70144086	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
CM000466.1	146863331	146864238	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000473.1	3469309	3470216	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000465.1	54388086	54388993	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000465.1	26720365	26721272	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000501.1	81331856	81332763	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
CM000478.1	9419380	9420287	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
CM000472.1	81332629	81333536	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
CM000499.1	85811201	85812108	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
CM000495.1	70143349	70144256	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
CM000465.1	76608415	76609319	L1HS	5UTR	+	3	4	6	904	0.996689	0.997792
CM000462.1	180762464	180763368	L1HS	5UTR	-	7	1	3	904	0.992274	0.997792
CM000493.1	148527222	148528132	L1HS	5UTR	-	7	4	0	910	0.992274	0.995585
CM000464.1	148527002	148527912	L1HS	5UTR	-	7	4	0	910	0.992274	0.995585
CM000503.1	12687561	12688462	L1HS	5UTR	+	5	1	6	901	0.994481	0.994481
CM000462.1	33154149	33155054	L1HS	5UTR	-	8	1	2	905	0.99117	0.998896
CM000506.1	39963374	39964279	L1HS	5UTR	+	8	1	2	905	0.99117	0.998896
CM000472.1	36281068	36281973	L1HS	5UTR	-	8	1	2	905	0.99117	0.998896
CM000501.1	36280849	36281754	L1HS	5UTR	-	8	1	2	905	0.99117	0.998896
CM000500.1	33524921	33525826	L1HS	5UTR	-	8	1	2	905	0.99117	0.998896
CM000465.1	22960918	22961827	L1HS	5UTR	+	8	3	0	909	0.99117	0.996689
CM000475.1	66521519	66522424	L1HS	5UTR	+	8	1	2	905	0.99117	0.998896
CM000499.1	83151262	83152165	L1HS	5UTR	+	7	1	4	903	0.992274	0.996689
CM000504.1	66521149	66522054	L1HS	5UTR	+	8	1	2	905	0.99117	0.998896
CM000471.1	33524572	33525477	L1HS	5UTR	-	8	1	2	905	0.99117	0.998896
CM000492.1	122481660	122482564	L1HS	5UTR	-	7	1	3	904	0.992274	0.997792
CM000494.1	76608942	76609846	L1HS	5UTR	+	4	4	6	904	0.995585	0.997792
CM000508.1	36214024	36214932	L1HS	5UTR	+	9	2	0	908	0.990066	0.997792
CM000464.1	90237369	90238275	L1HS	5UTR	-	9	1	1	906	0.990066	1
CM000495.1	39739913	39740821	L1HS	5UTR	+	9	2	0	908	0.990066	0.997792
CM000466.1	161499544	161500458	L1HS	5UTR	-	6	8	0	914	0.993377	0.99117
CM000466.1	74287782	74288684	L1HS	5UTR	-	7	1	5	902	0.992274	0.995585
CM000501.1	78163264	78164168	L1HS	5UTR	+	8	1	3	904	0.99117	0.997792
CM000497.1	91844705	91845613	L1HS	5UTR	+	9	2	0	908	0.990066	0.997792
CM000493.1	90237527	90238433	L1HS	5UTR	-	9	1	1	906	0.990066	1
CM000466.1	39739745	39740653	L1HS	5UTR	+	9	2	0	908	0.990066	0.997792
CM000468.1	91844328	91845236	L1HS	5UTR	+	9	2	0	908	0.990066	0.997792
CM000508.1	13935001	13935909	L1HS	5UTR	-	9	2	0	908	0.990066	0.997792
CM000479.1	36213982	36214890	L1HS	5UTR	+	9	2	0	908	0.990066	0.997792
CM000499.1	44726796	44727703	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000470.1	44727481	44728388	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
CM000474.1	12687817	12688718	L1HS	5UTR	+	6	1	6	901	0.993377	0.994481
CM000466.1	141135875	141136786	L1HS	5UTR	+	8	5	0	911	0.99117	0.994481
CM000501.1	86222167	86223072	L1HS	5UTR	-	9	1	2	905	0.990066	0.998896
CM000479.1	5648402	5649307	L1HS	5UTR	+	9	1	2	905	0.990066	0.998896
CM000462.1	164931989	164932894	L1HS	5UTR	-	9	1	2	905	0.990066	0.998896
CM000495.1	141135976	141136887	L1HS	5UTR	+	8	5	0	911	0.99117	0.994481
CM000491.1	164930858	164931763	L1HS	5UTR	-	9	1	2	905	0.990066	0.998896
CM000508.1	42035344	42036249	L1HS	5UTR	+	9	1	2	905	0.990066	0.998896
CM000508.1	44729773	44730678	L1HS	5UTR	-	9	1	2	905	0.990066	0.998896
CM000479.1	42035471	42036376	L1HS	5UTR	+	9	1	2	905	0.990066	0.998896
CM000470.1	83151953	83152856	L1HS	5UTR	+	8	1	4	903	0.99117	0.996689
CM000494.1	55853645	55854551	L1HS	5UTR	+	8	2	2	906	0.99117	1
CM000465.1	55853441	55854347	L1HS	5UTR	+	8	2	2	906	0.99117	1
CM000496.1	19709921	19710823	L1HS	5UTR	+	8	1	5	902	0.99117	0.995585
CM000472.1	78163979	78164883	L1HS	5UTR	+	9	1	3	904	0.990066	0.997792
CM000467.1	19709563	19710465	L1HS	5UTR	+	8	1	5	902	0.99117	0.995585
CM000495.1	161499847	161500761	L1HS	5UTR	-	7	8	0	914	0.992274	0.99117
CM000495.1	74288069	74288971	L1HS	5UTR	-	8	1	5	902	0.99117	0.995585
CM000492.1	159725259	159726173	L1HS	5UTR	+	7	8	0	914	0.992274	0.99117
CM000492.1	213133558	213134465	L1HS	5UTR	-	9	2	1	907	0.990066	0.998896
CM000463.1	213132994	213133901	L1HS	5UTR	-	9	2	1	907	0.990066	0.998896
CM000498.1	89624890	89625794	L1HS	5UTR	+	9	1	3	904	0.990066	0.997792
CM000469.1	89625344	89626248	L1HS	5UTR	+	9	1	3	904	0.990066	0.997792
CM000463.1	159725441	159726355	L1HS	5UTR	+	8	8	0	914	0.99117	0.99117
CM000477.1	15941242	15942141	L1HS	5UTR	-	8	1	8	899	0.99117	0.992274
CM000506.1	15941140	15942039	L1HS	5UTR	-	8	1	8	899	0.99117	0.992274
CM000469.1	100958196	100959096	L1HS	5UTR	-	9	1	7	900	0.990066	0.993377
CM000495.1	33705547	33706456	L1HS	5UTR	-	3	4	1	909	0.996689	0.996689
CM000466.1	33705889	33706798	L1HS	5UTR	-	3	4	1	909	0.996689	0.996689
CM000494.1	75020317	75021222	L1HS	5UTR	+	7	1	2	905	0.992274	0.998896
CM000465.1	75019825	75020730	L1HS	5UTR	+	7	1	2	905	0.992274	0.998896
CM000470.1	68071174	68072074	L1HS	5UTR	+	9	1	7	900	0.990066	0.993377
CM000495.1	147411965	147412859	L1HS	5UTR	-	7	1	13	894	0.992274	0.986755
CM000466.1	147411844	147412738	L1HS	5UTR	-	7	1	13	894	0.992274	0.986755
CM000478.1	59989012	59989903	L1HS	5UTR	-	6	1	16	891	0.993377	0.983444
CM000494.1	124866973	124867870	L1HS	5UTR	+	9	1	10	897	0.990066	0.990066
CM000495.1	19056212	19057110	L1HS	5UTR	+	8	1	9	898	0.99117	0.99117
CM000466.1	19056533	19057431	L1HS	5UTR	+	8	1	9	898	0.99117	0.99117
CM000484.1	53773479	53774386	L1HS	5UTR	+	8	2	1	907	0.99117	0.998896
CM000513.1	53773495	53774402	L1HS	5UTR	+	8	2	1	907	0.99117	0.998896
CM000491.1	212769989	212770883	L1HS	5UTR	+	9	1	13	894	0.990066	0.986755
CM000464.1	134063501	134064421	L1HS	5UTR	-	9	14	0	920	0.990066	0.984547
CM000493.1	134063843	134064763	L1HS	5UTR	-	9	14	0	920	0.990066	0.984547
CM000507.1	59989099	59989990	L1HS	5UTR	-	8	1	16	891	0.99117	0.983444
DS991032.1	127660	128551	L1HS	5UTR	-	8	1	16	891	0.99117	0.983444
CM000462.1	70089371	70090289	L1HS	5UTR	+	9	14	2	918	0.990066	0.986755
CM000491.1	70089251	70090169	L1HS	5UTR	+	9	14	2	918	0.990066	0.986755
CM000493.1	54482328	54483215	L1HS	5UTR	-	7	1	20	887	0.992274	0.979029
DS486394.1	127648	128539	L1HS	5UTR	-	9	1	16	891	0.990066	0.983444
ABBA01116065.1	423	1306	L1HS	5UTR	+	7	0	23	883	0.992274	0.974614
ABSL01246215.1	423	1306	L1HS	5UTR	+	7	0	23	883	0.992274	0.974614
CM000464.1	54482447	54483334	L1HS	5UTR	-	9	1	20	887	0.990066	0.979029
CM000467.1	119066299	119067185	L1HS	5UTR	+	9	1	21	886	0.990066	0.977925
CM000496.1	119066252	119067138	L1HS	5UTR	+	9	1	21	886	0.990066	0.977925
CM000504.1	43168000	43168882	L1HS	5UTR	+	7	1	25	882	0.992274	0.97351
CM000475.1	43168129	43169011	L1HS	5UTR	+	8	1	25	882	0.99117	0.97351
CM000464.1	77836415	77837291	L1HS	5UTR	-	7	1	31	876	0.992274	0.966887
CM000493.1	77836347	77837223	L1HS	5UTR	-	7	1	31	876	0.992274	0.966887
CM000469.1	25515768	25516670	L1HS	5UTR	+	9	1	5	902	0.990066	0.995585
CM000498.1	25515631	25516533	L1HS	5UTR	+	9	1	5	902	0.990066	0.995585
ABBA01080261.1	2	847	L1HS	5UTR	-	5	2	63	845	0.994481	0.932671
ABSL01233981.1	2	847	L1HS	5UTR	-	5	2	63	845	0.994481	0.932671
ABBA01199321.1	2	839	L1HS	5UTR	+	7	0	69	837	0.992274	0.923841
