## L1Farm (2025)
# Subset AR-L1 Asian (HC)

## L1Farm site:
# https://github.com/ferrasa/l1farm/

## Reference:
# A comprehensive identification and annotation of mobile LINE-1 retrotransposons across human reference and personal genomes. (Unpublished)

## Genome Assembly:
# Individual Asian genome (assembly KOREF_20090224).

## Columns description:
# (01)	Chromosome name. 
# (02)	Starting position of the feature in the chromosome.
# (03)	Ending position of the feature in the chromosome.
# (04)	Name of the L1 subfamily.
# (05)	Name of the L1 subfamily region.
# (06)	Strand.
# (07)	Number of mismatches (in bp).
# (08)	Number of deletions (in bp).
# (09)	Number of insertions (in bp).
# (10)	Locus length (in bp).
# (11)	Sequence identity (0.70 - 1.00) or (0.99 - 1.00).
# (12)	Sequence similarity (0.90 - 1.00).

chr6	129361223	129362129	L1HS	5UTR	+	5	0	0	906	0.994481	1
chr8	129539544	129540450	L1HS	5UTR	-	5	0	0	906	0.994481	1
chrX	80983308	80984214	L1HS	5UTR	+	5	0	0	906	0.994481	1
chr5	34183705	34184611	L1HS	5UTR	+	5	0	0	906	0.994481	1
chr10	107132221	107133127	L1HS	5UTR	-	5	0	0	906	0.994481	1
chrX	154403998	154404905	L1HS	5UTR	-	4	1	0	907	0.995585	0.998896
chr2	176060066	176060970	L1HS	5UTR	-	4	0	2	904	0.995585	0.997792
chr16	33667672	33668582	L1HS	5UTR	-	3	4	0	910	0.996689	0.995585
chr6	86770606	86771512	L1HS	5UTR	-	6	0	0	906	0.993377	1
chr4	94783608	94784514	L1HS	5UTR	-	6	0	0	906	0.993377	1
chr3	89597792	89598698	L1HS	5UTR	-	6	0	0	906	0.993377	1
chr17	65966692	65967598	L1HS	5UTR	+	6	0	0	906	0.993377	1
chr20	23354746	23355651	L1HS	5UTR	+	3	1	2	905	0.996689	0.998896
chrX	49675949	49676856	L1HS	5UTR	-	5	1	0	907	0.994481	0.998896
chr7	113208540	113209445	L1HS	5UTR	-	5	0	1	905	0.994481	0.998896
chr18	58724505	58725412	L1HS	5UTR	+	5	1	0	907	0.994481	0.998896
chr5	172767532	172768439	L1HS	5UTR	-	5	1	0	907	0.994481	0.998896
chr7	69300250	69301156	L1HS	5UTR	+	4	1	1	906	0.995585	1
chr4	16553497	16554401	L1HS	5UTR	+	5	0	2	904	0.994481	0.997792
chr2	169813378	169814288	L1HS	5UTR	+	4	4	0	910	0.995585	0.995585
chr11	92509452	92510362	L1HS	5UTR	+	4	4	0	910	0.995585	0.995585
chr11	24306072	24306978	L1HS	5UTR	+	7	0	0	906	0.992274	1
chr3	117561535	117562439	L1HS	5UTR	+	5	0	2	904	0.994481	0.997792
chr6	24925009	24925916	L1HS	5UTR	-	4	1	0	907	0.995585	0.998896
chr2	144334995	144335902	L1HS	5UTR	+	6	1	0	907	0.993377	0.998896
chr5	177131852	177132759	L1HS	5UTR	+	6	1	0	907	0.993377	0.998896
chr6	2368131	2369038	L1HS	5UTR	-	6	1	0	907	0.993377	0.998896
chr6	73760225	73761132	L1HS	5UTR	-	6	1	0	907	0.993377	0.998896
chrX	63394075	63394982	L1HS	5UTR	-	6	1	0	907	0.993377	0.998896
chr14	60596714	60597621	L1HS	5UTR	-	6	1	0	907	0.993377	0.998896
chr15	53010685	53011592	L1HS	5UTR	-	6	1	0	907	0.993377	0.998896
chrX	95204593	95205500	L1HS	5UTR	-	6	1	0	907	0.993377	0.998896
chr9	112219203	112220110	L1HS	5UTR	+	6	1	0	907	0.993377	0.998896
chr12	68458583	68459490	L1HS	5UTR	-	6	1	0	907	0.993377	0.998896
chrY	5539336	5540242	L1HS	5UTR	-	5	1	1	906	0.994481	1
chr4	81077893	81078801	L1HS	5UTR	+	3	4	2	908	0.996689	0.997792
chr4	81107086	81107990	L1HS	5UTR	+	6	0	2	904	0.993377	0.997792
chr6	156396961	156397867	L1HS	5UTR	+	8	0	0	906	0.99117	1
chr3	134152665	134153570	L1HS	5UTR	-	5	1	2	905	0.994481	0.998896
chr18	33653699	33654606	L1HS	5UTR	+	7	1	0	907	0.992274	0.998896
chrX	26247581	26248488	L1HS	5UTR	-	7	1	0	907	0.992274	0.998896
chr10	87105242	87106149	L1HS	5UTR	+	7	1	0	907	0.992274	0.998896
chr11	31298899	31299806	L1HS	5UTR	-	7	1	0	907	0.992274	0.998896
chrX	56739042	56739949	L1HS	5UTR	+	7	1	0	907	0.992274	0.998896
chr13	33957526	33958433	L1HS	5UTR	-	7	1	0	907	0.992274	0.998896
chr2	178546046	178546953	L1HS	5UTR	+	7	1	0	907	0.992274	0.998896
chrX	72242706	72243613	L1HS	5UTR	+	7	1	0	907	0.992274	0.998896
chr7	65394401	65395308	L1HS	5UTR	-	7	1	0	907	0.992274	0.998896
chr12	3483750	3484657	L1HS	5UTR	-	7	1	0	907	0.992274	0.998896
chr2	36198279	36199186	L1HS	5UTR	-	7	1	0	907	0.992274	0.998896
chr9	112593198	112594105	L1HS	5UTR	+	7	1	0	907	0.992274	0.998896
chr16	72420926	72421833	L1HS	5UTR	-	7	1	0	907	0.992274	0.998896
chr1	179107697	179108604	L1HS	5UTR	-	7	1	0	907	0.992274	0.998896
chrX	105599172	105600076	L1HS	5UTR	+	4	1	3	904	0.995585	0.997792
chr5	85842263	85843169	L1HS	5UTR	+	6	1	1	906	0.993377	1
chr14	70083761	70084667	L1HS	5UTR	+	6	1	1	906	0.993377	1
chr8	73955472	73956382	L1HS	5UTR	-	6	4	0	910	0.993377	0.995585
chr5	155426646	155427556	L1HS	5UTR	-	6	4	0	910	0.993377	0.995585
chr6	70776960	70777866	L1HS	5UTR	+	9	0	0	906	0.990066	1
chr1	119196498	119197403	L1HS	5UTR	+	6	1	2	905	0.993377	0.998896
chr20	12734790	12735695	L1HS	5UTR	-	6	0	2	905	0.993377	0.998896
chr9	95920764	95921669	L1HS	5UTR	-	6	1	2	905	0.993377	0.998896
chr3	104763198	104764105	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr22	27389271	27390178	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr10	5277316	5278223	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr16	67180004	67180911	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr5	74973814	74974721	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr12	42793399	42794306	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr5	57715758	57716665	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr13	76090082	76090989	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr9	115244787	115245694	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr5	13469609	13470516	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr15	49501831	49502736	L1HS	5UTR	-	6	1	2	905	0.993377	0.998896
chr4	18693747	18694654	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr2	197478556	197479463	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr6	113131640	113132547	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr7	30445383	30446290	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr5	15964755	15965662	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr2	232727278	232728185	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr2	16643602	16644509	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr20	11561423	11562330	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr1	194460250	194461157	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr7	111390484	111391391	L1HS	5UTR	+	8	1	0	907	0.99117	0.998896
chr2	102554372	102555278	L1HS	5UTR	-	7	1	1	906	0.992274	1
chr7	62251767	62252674	L1HS	5UTR	-	8	1	0	907	0.99117	0.998896
chr8	92608623	92609527	L1HS	5UTR	-	8	0	2	904	0.99117	0.997792
chr14	62658304	62659209	L1HS	5UTR	-	5	2	3	905	0.994481	0.998896
chr13	30774452	30775357	L1HS	5UTR	+	7	1	2	905	0.992274	0.998896
chr4	79488159	79489064	L1HS	5UTR	+	7	1	2	905	0.992274	0.998896
chr17	9460027	9460934	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
chr10	6456730	6457637	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr5	104881969	104882876	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chrX	54166998	54167905	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr1	86922478	86923385	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr18	66569892	66570799	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr16	9590975	9591882	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr20	53868026	53868933	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
chrY	4882077	4882984	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr1	34809388	34810295	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr5	151704901	151705808	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr1	235305185	235306092	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
chr4	62493370	62494277	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr2	106113780	106114687	L1HS	5UTR	+	9	1	0	907	0.990066	0.998896
chr4	99737732	99738639	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr14	30228889	30229796	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr4	75866916	75867823	L1HS	5UTR	-	9	1	0	907	0.990066	0.998896
chr4	170678354	170679260	L1HS	5UTR	-	8	1	1	906	0.99117	1
chr7	7471248	7472154	L1HS	5UTR	+	8	1	1	906	0.99117	1
chr22	47772704	47773610	L1HS	5UTR	-	8	1	1	906	0.99117	1
chr4	190295227	190296132	L1HS	5UTR	+	7	1	2	905	0.992274	0.998896
chr4	23225492	23226400	L1HS	5UTR	+	7	2	0	908	0.992274	0.997792
chr5	166331489	166332403	L1HS	5UTR	-	5	8	0	914	0.994481	0.99117
chr8	27027053	27027955	L1HS	5UTR	+	6	1	5	902	0.993377	0.995585
chr11	36534858	36535763	L1HS	5UTR	-	8	1	2	905	0.99117	0.998896
chr1	235254515	235255420	L1HS	5UTR	-	8	1	2	905	0.99117	0.998896
chr14	85421693	85422598	L1HS	5UTR	+	8	1	2	905	0.99117	0.998896
chr2	129890540	129891444	L1HS	5UTR	-	7	1	3	904	0.992274	0.997792
chr18	37608977	37609885	L1HS	5UTR	+	9	2	0	908	0.990066	0.997792
chr1	208158887	208159793	L1HS	5UTR	-	9	1	1	906	0.990066	1
chr6	94969593	94970501	L1HS	5UTR	-	9	2	0	908	0.990066	0.997792
chr3	90306534	90307440	L1HS	5UTR	-	9	1	1	906	0.990066	1
chr5	39823508	39824416	L1HS	5UTR	+	9	2	0	908	0.990066	0.997792
chr6	84100390	84101296	L1HS	5UTR	+	9	1	1	906	0.990066	1
chr7	97080904	97081812	L1HS	5UTR	+	9	2	0	908	0.990066	0.997792
chr5	79115618	79116520	L1HS	5UTR	-	7	1	5	902	0.992274	0.995585
chr11	81544551	81545455	L1HS	5UTR	+	8	1	3	904	0.99117	0.997792
chr11	78071592	78072497	L1HS	5UTR	-	9	1	2	905	0.990066	0.998896
chr16	82228358	82229277	L1HS	5UTR	+	5	1	2	919	0.994481	0.985651
chr18	43440741	43441646	L1HS	5UTR	+	9	1	2	905	0.990066	0.998896
chr1	245917099	245918004	L1HS	5UTR	+	9	1	2	905	0.990066	0.998896
chr18	46129452	46130357	L1HS	5UTR	-	9	1	2	905	0.990066	0.998896
chrX	129479032	129479937	L1HS	5UTR	+	9	1	2	905	0.990066	0.998896
chr2	167553207	167554121	L1HS	5UTR	+	7	8	0	914	0.992274	0.99117
chr6	19873101	19874003	L1HS	5UTR	+	8	1	5	902	0.99117	0.995585
chr3	3979760	3980666	L1HS	5UTR	+	8	1	2	906	0.99117	1
chr12	50247807	50248710	L1HS	5UTR	-	8	1	4	903	0.99117	0.996689
chr5	145969235	145970146	L1HS	5UTR	+	9	5	0	911	0.990066	0.994481
chr11	92793798	92794696	L1HS	5UTR	+	2	4	12	898	0.997792	0.99117
chr2	148662784	148663688	L1HS	5UTR	+	9	1	3	904	0.990066	0.997792
chr16	16847021	16847920	L1HS	5UTR	-	8	1	8	899	0.99117	0.992274
chr8	105826379	105827279	L1HS	5UTR	-	9	1	7	900	0.990066	0.993377
chr17	62028286	62029177	L1HS	5UTR	-	6	1	16	891	0.993377	0.983444
chr5	152251334	152252228	L1HS	5UTR	-	8	1	13	894	0.99117	0.986755
chr2	130160174	130161069	L1HS	5UTR	-	9	1	12	895	0.990066	0.987859
chr3	138170350	138171270	L1HS	5UTR	-	9	14	0	920	0.990066	0.984547
chr1	71751970	71752888	L1HS	5UTR	+	8	14	2	918	0.99117	0.986755
chr13	29118970	29119854	L1HS	5UTR	-	6	0	22	884	0.993377	0.975717
chr6	121525559	121526445	L1HS	5UTR	+	5	0	21	886	0.994481	0.977925
chr4	167913620	167914510	L1HS	5UTR	+	6	4	20	890	0.993377	0.98234
chr5	132946877	132947764	L1HS	5UTR	+	6	1	20	887	0.993377	0.979029
chrX	86963063	86963956	L1HS	5UTR	+	8	3	16	893	0.99117	0.985651
chr3	54408506	54409393	L1HS	5UTR	-	9	1	20	887	0.990066	0.979029
chr6	51847534	51848413	L1HS	5UTR	+	7	1	28	879	0.992274	0.970199
chr14	62072322	62073204	L1HS	5UTR	+	8	1	25	882	0.99117	0.97351
chr3	77900645	77901521	L1HS	5UTR	-	8	1	31	876	0.99117	0.966887
chr1	84294760	84295774	L1HS	ORF1	-	0	0	0	1014	1	1
chr7	49694525	49695539	L1HS	ORF1	-	0	0	0	1014	1	1
chr4	137438235	137439249	L1HS	ORF1	-	0	0	0	1014	1	1
chr5	108623893	108624907	L1HS	ORF1	+	0	0	0	1014	1	1
chr3	89596778	89597792	L1HS	ORF1	-	0	0	0	1014	1	1
chrX	11867436	11868450	L1HS	ORF1	-	0	0	0	1014	1	1
chr12	125353622	125354636	L1HS	ORF1	-	0	0	0	1014	1	1
chr7	96318011	96319025	L1HS	ORF1	-	0	0	0	1014	1	1
chr11	94809933	94810947	L1HS	ORF1	+	0	0	0	1014	1	1
chr10	107131207	107132221	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr4	88491404	88492418	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr7	65393387	65394401	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr8	129538530	129539544	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr6	86769592	86770606	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr6	129362129	129363143	L1HS	ORF1	+	1	0	0	1014	0.999014	1
chr6	24923995	24925009	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr17	65967598	65968612	L1HS	ORF1	+	1	0	0	1014	0.999014	1
chr16	82229277	82230291	L1HS	ORF1	+	1	0	0	1014	0.999014	1
chr13	29117956	29118970	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr1	235253501	235254515	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr4	81107990	81109004	L1HS	ORF1	+	1	0	0	1014	0.999014	1
chr7	110674920	110675934	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr10	100536799	100537813	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr5	103883092	103884106	L1HS	ORF1	+	1	0	0	1014	0.999014	1
chr14	62657290	62658304	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr8	73954458	73955472	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr4	91820013	91821027	L1HS	ORF1	-	1	0	0	1014	0.999014	1
chr4	71229488	71230502	L1HS	ORF1	+	1	0	0	1014	0.999014	1
chr6	70777866	70778880	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr7	141271063	141272077	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr11	92510362	92511376	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr9	95919750	95920764	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr3	46803713	46804727	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr2	4760100	4761114	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chrX	146543851	146544865	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr11	92794696	92795710	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr3	117562439	117563453	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr5	172766518	172767532	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr5	155425632	155426646	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr1	119197403	119198417	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr1	172830223	172831237	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr6	51848413	51849427	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr9	114604345	114605359	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr11	78070578	78071592	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr16	33666658	33667672	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chrX	11636195	11637209	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr11	36533844	36534858	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr1	105118504	105119518	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr4	129355291	129356305	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr3	110402315	110403329	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr4	167914510	167915524	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr11	24306978	24307992	L1HS	ORF1	+	2	0	0	1014	0.998028	1
chr8	135156281	135157295	L1HS	ORF1	-	2	0	0	1014	0.998028	1
chr3	160299959	160300973	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr17	66056660	66057674	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr7	30446290	30447304	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr12	3482736	3483750	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr2	176059052	176060066	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr8	126665167	126666181	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr20	12733776	12734790	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr16	67178990	67180004	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr15	81914672	81915686	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr7	25052116	25053130	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr4	23226400	23227414	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr9	46333782	46334796	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr13	107964932	107965946	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr15	68809428	68810442	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr9	91952612	91953626	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chrX	82205382	82206396	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr3	22068102	22069116	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr3	131830474	131831488	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr1	67321274	67322288	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr12	71967811	71968825	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr9	112594105	112595119	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr4	20771017	20772031	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr7	99245665	99246679	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chrX	118457568	118458582	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr4	167711484	167712498	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr22	47771690	47772704	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr1	120979663	120980677	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr3	81187347	81188361	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr2	193789500	193790514	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chrX	105600076	105601090	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr6	2367117	2368131	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr1	179106683	179107697	L1HS	ORF1	-	3	0	0	1014	0.997041	1
chr5	145970146	145971160	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chr5	101495866	101496880	L1HS	ORF1	+	3	0	0	1014	0.997041	1
chrX	26246567	26247581	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr3	164438324	164439338	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr4	81078801	81079815	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chrY	5538322	5539336	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr4	170677340	170678354	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr6	133387660	133388674	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr10	111566286	111567300	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr22	27390178	27391192	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr2	112981970	112982984	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr4	62492356	62493370	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr2	71496223	71497237	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr10	33843892	33844906	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chrX	63393061	63394075	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr9	97500586	97501600	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr1	34808374	34809388	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr11	108557544	108558558	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr6	73759211	73760225	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr12	89455418	89456432	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr2	11057794	11058808	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr3	26418625	26419639	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr2	178546953	178547967	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr7	113207526	113208540	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr18	33654606	33655620	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr1	216253300	216254314	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr4	59628065	59629079	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr12	13439917	13440931	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr5	13470516	13471530	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chrX	154402984	154403998	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr20	23355651	23356665	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr3	138169336	138170350	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr5	166330475	166331489	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr2	172889147	172890161	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr10	5278223	5279237	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr13	30775357	30776371	L1HS	ORF1	+	4	0	0	1014	0.996055	1
chr13	33956512	33957526	L1HS	ORF1	-	4	0	0	1014	0.996055	1
chr20	11562330	11563343	L1HS	ORF1	+	3	0	1	1013	0.997041	0.999014
chr14	30227878	30228889	L1HS	ORF1	-	2	0	3	1011	0.998028	0.997041
chr6	156397867	156398880	L1HS	ORF1	+	3	0	1	1013	0.997041	0.999014
chr1	235306092	235307105	L1HS	ORF1	+	3	0	1	1013	0.997041	0.999014
chr9	112220110	112221123	L1HS	ORF1	+	3	0	1	1013	0.997041	0.999014
chr18	46128438	46129452	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr2	106114687	106115701	L1HS	ORF1	+	5	0	0	1014	0.995069	1
chr14	78849139	78850153	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr1	191957728	191958742	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr12	42792385	42793399	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr4	15453174	15454188	L1HS	ORF1	+	5	0	0	1014	0.995069	1
chr16	9589961	9590975	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr1	68976488	68977502	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr15	49500817	49501831	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chrX	80984214	80985228	L1HS	ORF1	+	5	0	0	1014	0.995069	1
chr11	81545455	81546469	L1HS	ORF1	+	5	0	0	1014	0.995069	1
chrY	4881063	4882077	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chrX	129479937	129480951	L1HS	ORF1	+	5	0	0	1014	0.995069	1
chr11	89776996	89778010	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr18	66568878	66569892	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr18	55226264	55227278	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr11	98978932	98979946	L1HS	ORF1	+	5	0	0	1014	0.995069	1
chr12	68457569	68458583	L1HS	ORF1	-	5	0	0	1014	0.995069	1
chr2	169814288	169815302	L1HS	ORF1	+	5	0	0	1014	0.995069	1
